,Date,Open,High,Low,Close,Volume,SMA12,SMA20,RSI,OBV
241,03/01/2021,104.54,133.99,99.97,120.4,49793969,66.14833333333335,73.9985,57.855061312655735,1315428428.0
242,03/02/2021,116.93,133.2,112.2,118.18,33783039,71.73833333333336,68.65750000000001,57.389926517555665,1281645389.0
243,03/03/2021,122.51,127.75,113.12,124.18,19273881,77.72000000000001,70.36650000000002,58.36421416390957,1300919270.0
244,03/04/2021,125.0,147.87,115.3,132.35,32606891,84.62333333333335,72.36350000000002,59.7149616972954,1333526161.0
245,03/05/2021,128.17,151.53,127.5,137.74,30733670,92.27333333333335,76.5755,60.62258576460083,1364259831.0
246,03/08/2021,154.89,210.87,146.1,194.5,63565621,105.09083333333335,83.11200000000001,68.63621133257698,1427825452.0
247,03/09/2021,217.71,249.85,208.51,246.9,39099328,122.28333333333336,92.45700000000002,73.91411047040641,1466924780.0
248,03/10/2021,269.43,348.5,172.0,265.0,71570570,140.53333333333336,103.19150000000002,75.45085244955615,1538495350.0
249,03/11/2021,241.64,281.5,232.6,260.0,28312490,158.45250000000001,113.63150000000003,74.15131066240106,1510182860.0
250,03/12/2021,275.0,295.5,262.27,264.5,25845900,172.8516666666667,124.30150000000003,74.57573636299753,1536028760.0
